,TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
1725,2023-08-07T20:07:14Z,23.95,62.36,14,0,29.37,101.72,0.0,400.0,1.0,1.0,1.0
1726,2023-08-07T20:08:14Z,23.93,62.3,13,0,24.54,101.72,0.0,400.0,,,
1727,2023-08-07T20:09:14Z,23.95,62.34,13,0,28.68,101.72,0.0,403.0,,,
1728,2023-08-07T20:10:14Z,23.93,62.36,14,0,30.99,101.72,0.0,403.0,,,
1729,2023-08-07T20:11:14Z,23.92,62.35,14,0,28.39,101.72,1.0,408.0,,,
1730,2023-08-07T20:12:14Z,23.91,62.32,13,0,28.33,101.73,1.0,408.0,0.0,0.0,0.0
1731,2023-08-07T20:13:14Z,23.91,62.26,13,0,23.81,101.73,1.0,407.0,,,
1732,2023-08-07T20:14:14Z,23.91,62.25,13,0,25.47,101.73,0.0,400.0,,,
1733,2023-08-07T20:15:14Z,23.88,62.28,13,0,23.81,101.73,0.0,403.0,,,
1734,2023-08-07T20:16:14Z,23.88,62.29,13,0,28.23,101.73,0.0,400.0,,,
1735,2023-08-07T20:17:14Z,23.85,62.29,13,0,30.66,101.73,0.0,403.0,0.0,0.0,0.0
1736,2023-08-07T20:18:14Z,23.88,62.21,14,0,28.25,101.73,0.0,400.0,,,
1737,2023-08-07T20:19:14Z,23.86,62.23,13,0,27.89,101.73,0.0,400.0,,,
1738,2023-08-07T20:20:14Z,23.83,62.21,14,0,28.47,101.73,0.0,400.0,,,
1739,2023-08-07T20:21:14Z,23.85,62.25,13,0,27.26,101.73,0.0,400.0,,,
1740,2023-08-07T20:22:14Z,23.85,62.29,13,0,30.22,101.73,0.0,402.0,1.0,1.0,1.0
1741,2023-08-07T20:23:14Z,23.85,62.19,13,0,25.82,101.72,0.0,400.0,,,
1742,2023-08-07T20:24:14Z,23.85,62.2,13,0,26.82,101.73,0.0,403.0,,,
1743,2023-08-07T20:25:14Z,23.83,62.27,13,0,32.99,101.72,0.0,403.0,,,
1744,2023-08-07T20:26:14Z,23.82,62.23,13,0,29.33,101.72,0.0,400.0,,,
1745,2023-08-07T20:27:14Z,23.79,62.2,13,0,26.48,101.72,1.0,408.0,0.0,0.0,0.0
1746,2023-08-07T20:28:14Z,23.79,62.16,13,0,29.84,101.72,0.0,400.0,,,
1747,2023-08-07T20:29:14Z,23.79,62.21,13,0,23.59,101.73,0.0,400.0,,,
1748,2023-08-07T20:30:14Z,23.82,62.22,13,0,26.93,101.72,0.0,403.0,,,
1749,2023-08-07T20:31:14Z,23.76,62.22,13,0,25.59,101.73,0.0,403.0,,,
1750,2023-08-07T20:32:14Z,23.76,62.24,13,0,28.12,101.72,0.0,403.0,0.0,0.0,0.0
1751,2023-08-07T20:33:14Z,23.76,62.11,13,0,27.42,101.73,0.0,400.0,,,
1752,2023-08-07T20:34:14Z,23.78,62.18,13,0,28.61,101.72,0.0,400.0,,,
1753,2023-08-07T20:35:14Z,23.73,62.2,13,0,26.55,101.72,0.0,405.0,,,
1754,2023-08-07T20:36:14Z,23.76,62.19,13,0,24.83,101.73,2.0,418.0,,,
1755,2023-08-07T20:37:14Z,23.72,62.23,13,0,31.51,101.72,1.0,408.0,1.0,1.0,1.0
1756,2023-08-07T20:38:14Z,23.69,62.17,13,0,29.62,101.73,1.0,413.0,,,
1757,2023-08-07T20:39:14Z,23.71,62.2,13,0,26.99,101.72,2.0,417.0,,,
1758,2023-08-07T20:40:14Z,23.71,62.17,13,0,26.76,101.73,2.0,418.0,,,
1759,2023-08-07T20:41:14Z,23.71,62.18,13,0,25.26,101.72,2.0,418.0,,,
1760,2023-08-07T20:42:14Z,23.69,62.22,13,0,25.26,101.72,3.0,423.0,0.0,0.0,0.0
1761,2023-08-07T20:43:14Z,23.69,62.13,13,0,28.51,101.73,2.0,415.0,,,
1762,2023-08-07T20:44:14Z,23.68,62.15,13,0,26.71,101.73,2.0,417.0,,,
1763,2023-08-07T20:45:14Z,23.69,62.14,13,0,25.0,101.73,2.0,417.0,,,
1764,2023-08-07T20:46:14Z,23.66,62.2,13,0,27.18,101.72,3.0,420.0,,,
1765,2023-08-07T20:47:14Z,23.65,62.19,13,0,34.44,101.73,3.0,420.0,0.0,0.0,0.0
1766,2023-08-07T20:48:14Z,23.65,62.08,13,0,26.95,101.73,1.0,410.0,,,
1767,2023-08-07T20:49:14Z,23.68,62.1,13,0,29.31,101.73,1.0,410.0,,,
1768,2023-08-07T20:50:14Z,23.66,62.17,13,0,30.19,101.73,1.0,410.0,,,
1769,2023-08-07T20:51:14Z,23.63,62.14,13,0,28.55,101.73,1.0,410.0,,,
1770,2023-08-07T20:52:14Z,23.63,62.15,13,0,21.78,101.73,1.0,408.0,0.0,0.0,0.0
1771,2023-08-07T20:53:14Z,23.62,62.14,13,0,30.74,101.73,0.0,400.0,,,
1772,2023-08-07T20:54:14Z,23.62,62.18,13,0,28.52,101.74,0.0,405.0,,,
1773,2023-08-07T20:55:14Z,23.59,62.2,13,0,31.51,101.74,0.0,400.0,,,
1774,2023-08-07T20:56:14Z,23.62,62.18,13,0,30.73,101.74,0.0,400.0,,,
1775,2023-08-07T20:57:14Z,23.61,62.19,13,0,23.81,101.74,0.0,400.0,0.0,0.0,0.0
1776,2023-08-07T20:58:14Z,23.61,62.16,13,0,27.36,101.74,0.0,400.0,,,
1777,2023-08-07T20:59:14Z,23.62,62.25,13,0,26.95,101.74,0.0,403.0,,,
1778,2023-08-07T21:00:14Z,23.58,62.22,13,0,31.12,101.74,0.0,403.0,,,
1779,2023-08-07T21:01:14Z,23.58,62.2,13,0,31.62,101.74,1.0,409.0,,,
1780,2023-08-07T21:02:14Z,23.59,62.26,13,0,27.2,101.74,1.0,413.0,0.0,0.0,0.0
1781,2023-08-07T21:03:14Z,23.56,62.2,13,0,56.01,101.74,1.0,408.0,,,
1782,2023-08-07T21:04:14Z,23.56,62.24,13,0,24.23,101.74,0.0,402.0,,,
1783,2023-08-07T21:05:14Z,23.58,62.27,13,0,24.43,101.74,0.0,405.0,,,
1784,2023-08-07T21:06:14Z,23.53,62.28,13,0,25.03,101.73,0.0,401.0,,,
1785,2023-08-07T21:07:14Z,23.55,62.24,13,0,27.08,101.74,0.0,406.0,1.0,1.0,1.0
1786,2023-08-07T21:08:14Z,23.58,62.24,13,0,26.5,101.74,0.0,405.0,,,
1787,2023-08-07T21:09:14Z,23.56,62.27,13,0,23.68,101.73,0.0,400.0,,,
1788,2023-08-07T21:10:14Z,23.52,62.31,13,0,24.11,101.73,0.0,401.0,,,
1789,2023-08-07T21:11:14Z,23.55,62.31,13,0,26.41,101.73,0.0,401.0,,,
1790,2023-08-07T21:12:14Z,23.53,62.34,13,0,26.6,101.73,1.0,410.0,0.0,0.0,0.0
1791,2023-08-07T21:13:14Z,23.53,62.33,13,0,28.4,101.73,0.0,400.0,,,
1792,2023-08-07T21:14:14Z,23.55,62.33,13,0,32.23,101.73,0.0,400.0,,,
1793,2023-08-07T21:15:14Z,23.55,62.33,13,0,27.89,101.74,0.0,405.0,,,
1794,2023-08-07T21:16:14Z,23.53,62.38,13,0,23.45,101.74,1.0,409.0,,,
1795,2023-08-07T21:17:14Z,23.52,62.42,13,0,27.94,101.74,1.0,409.0,2.0,2.0,2.0
1796,2023-08-07T21:18:14Z,23.52,62.38,13,0,24.39,101.74,0.0,403.0,,,
1797,2023-08-07T21:19:14Z,23.53,62.41,13,0,26.24,101.74,0.0,400.0,,,
1798,2023-08-07T21:20:14Z,23.52,62.41,13,0,25.56,101.75,0.0,405.0,,,
1799,2023-08-07T21:21:14Z,23.52,62.42,13,0,29.56,101.74,1.0,409.0,,,
1800,2023-08-07T21:22:14Z,23.48,62.37,13,0,24.31,101.73,1.0,413.0,0.0,0.0,0.0
1801,2023-08-07T21:23:14Z,23.51,62.32,13,0,27.26,101.75,0.0,403.0,,,
1802,2023-08-07T21:24:14Z,23.51,62.34,13,0,31.66,101.74,0.0,400.0,,,
1803,2023-08-07T21:25:14Z,23.49,62.35,13,0,23.4,101.74,0.0,405.0,,,
1804,2023-08-07T21:26:14Z,23.49,62.36,13,0,24.83,101.74,0.0,405.0,,,
1805,2023-08-07T21:27:14Z,23.48,62.32,13,0,27.96,101.74,1.0,409.0,0.0,0.0,0.0
1806,2023-08-07T21:28:14Z,23.48,62.28,13,0,24.89,101.74,0.0,400.0,,,
1807,2023-08-07T21:29:14Z,23.48,62.35,13,0,31.2,101.74,0.0,400.0,,,
1808,2023-08-07T21:30:14Z,23.49,62.31,13,0,33.05,101.74,0.0,405.0,,,
1809,2023-08-07T21:31:14Z,23.47,62.33,13,0,23.49,101.74,1.0,409.0,,,
1810,2023-08-07T21:32:14Z,23.47,62.36,13,0,23.81,101.74,1.0,413.0,1.0,1.0,1.0
1811,2023-08-07T21:33:14Z,23.48,62.31,13,0,35.12,101.74,0.0,403.0,,,
1812,2023-08-07T21:34:14Z,23.47,62.35,13,0,29.37,101.74,0.0,403.0,,,
1813,2023-08-07T21:35:14Z,23.47,62.33,13,0,24.23,101.74,0.0,401.0,,,
1814,2023-08-07T21:36:14Z,23.44,62.36,13,0,26.91,101.75,0.0,406.0,,,
1815,2023-08-07T21:37:14Z,23.45,62.32,13,0,27.08,101.75,1.0,409.0,1.0,1.0,1.0
1816,2023-08-07T21:38:14Z,23.48,62.38,13,0,23.59,101.75,0.0,401.0,,,
1817,2023-08-07T21:39:14Z,23.48,62.32,13,0,24.46,101.75,0.0,400.0,,,
1818,2023-08-07T21:40:14Z,23.44,62.32,13,0,25.41,101.75,0.0,405.0,,,
1819,2023-08-07T21:41:14Z,23.44,62.34,13,0,24.89,101.75,1.0,408.0,,,
1820,2023-08-07T21:42:14Z,23.42,62.36,13,0,29.71,101.75,1.0,408.0,1.0,1.0,1.0
1821,2023-08-07T21:43:14Z,23.45,62.35,13,0,25.47,101.74,0.0,400.0,,,
1822,2023-08-07T21:44:14Z,23.45,62.32,13,0,25.47,101.74,0.0,405.0,,,
1823,2023-08-07T21:45:14Z,23.44,62.36,13,0,26.16,101.75,1.0,409.0,,,
1824,2023-08-07T21:46:14Z,23.41,62.36,13,0,24.43,101.74,0.0,405.0,,,
1825,2023-08-07T21:47:14Z,23.41,62.37,13,0,25.0,101.74,1.0,408.0,0.0,0.0,0.0
1826,2023-08-07T21:48:14Z,23.42,62.39,13,0,24.43,101.74,0.0,400.0,,,
1827,2023-08-07T21:49:14Z,23.4,62.37,13,0,30.26,101.74,0.0,400.0,,,
1828,2023-08-07T21:50:14Z,23.4,62.37,13,0,24.79,101.74,1.0,409.0,,,
1829,2023-08-07T21:51:14Z,23.41,62.38,13,0,37.57,101.74,1.0,409.0,,,
1830,2023-08-07T21:52:14Z,23.38,62.38,13,0,32.74,101.74,1.0,409.0,1.0,1.0,1.0
1831,2023-08-07T21:53:14Z,23.41,62.34,13,0,24.11,101.74,1.0,408.0,,,
1832,2023-08-07T21:54:14Z,23.4,62.32,13,0,25.98,101.74,0.0,400.0,,,
1833,2023-08-07T21:55:14Z,23.4,62.34,13,0,27.92,101.74,0.0,405.0,,,
1834,2023-08-07T21:56:14Z,23.38,62.38,13,0,28.3,101.74,1.0,409.0,,,
1835,2023-08-07T21:57:14Z,23.38,62.35,13,0,24.72,101.74,1.0,409.0,0.0,0.0,0.0
1836,2023-08-07T21:58:14Z,23.37,62.32,13,0,25.38,101.74,0.0,405.0,,,
1837,2023-08-07T21:59:14Z,23.37,62.38,13,0,28.47,101.74,0.0,400.0,,,
1838,2023-08-07T22:00:14Z,23.38,62.36,13,0,21.49,101.74,0.0,400.0,,,
1839,2023-08-07T22:01:14Z,23.35,62.41,13,0,28.5,101.74,0.0,405.0,,,
1840,2023-08-07T22:02:14Z,23.37,62.39,13,0,20.93,101.74,1.0,409.0,0.0,0.0,0.0
1841,2023-08-07T22:03:14Z,23.37,62.32,13,0,23.59,101.74,0.0,400.0,,,
1842,2023-08-07T22:04:14Z,23.37,62.33,13,0,26.93,101.74,0.0,400.0,,,
1843,2023-08-07T22:05:14Z,23.35,62.32,13,0,25.59,101.74,0.0,405.0,,,
1844,2023-08-07T22:06:14Z,23.34,62.39,12,0,24.89,101.73,1.0,409.0,,,
1845,2023-08-07T22:07:14Z,23.34,62.36,13,0,26.14,101.73,1.0,409.0,0.0,0.0,0.0
1846,2023-08-07T22:08:14Z,23.35,62.36,12,0,28.01,101.73,0.0,405.0,,,
1847,2023-08-07T22:09:14Z,23.35,62.36,13,0,22.49,101.73,0.0,400.0,,,
1848,2023-08-07T22:10:14Z,23.35,62.37,13,0,30.91,101.73,0.0,405.0,,,
1849,2023-08-07T22:11:14Z,23.35,62.37,13,0,26.84,101.73,0.0,405.0,,,
1850,2023-08-07T22:12:14Z,23.32,62.32,13,0,26.71,101.73,1.0,409.0,0.0,0.0,0.0
1851,2023-08-07T22:13:14Z,23.34,62.38,12,0,25.26,101.73,0.0,400.0,,,
1852,2023-08-07T22:14:14Z,23.34,62.34,13,0,23.05,101.73,0.0,400.0,,,
1853,2023-08-07T22:15:14Z,23.31,62.34,13,0,26.08,101.73,0.0,405.0,,,
1854,2023-08-07T22:16:14Z,23.32,62.34,13,0,26.21,101.72,0.0,405.0,,,
1855,2023-08-07T22:17:14Z,23.31,62.37,13,0,28.17,101.73,1.0,409.0,2.0,2.0,2.0
1856,2023-08-07T22:18:14Z,23.28,62.34,12,0,31.1,101.73,0.0,400.0,,,
1857,2023-08-07T22:19:14Z,23.31,62.38,12,0,23.1,101.73,0.0,403.0,,,
1858,2023-08-07T22:20:14Z,23.3,62.34,12,0,24.79,101.73,0.0,403.0,,,
1859,2023-08-07T22:21:14Z,23.28,62.39,12,0,37.93,101.72,1.0,408.0,,,
1860,2023-08-07T22:22:14Z,23.3,62.35,12,0,26.62,101.72,1.0,408.0,0.0,0.0,0.0
1861,2023-08-07T22:23:14Z,23.28,62.35,12,0,23.72,101.72,0.0,400.0,,,
1862,2023-08-07T22:24:14Z,23.28,62.34,12,0,32.42,101.72,0.0,400.0,,,
1863,2023-08-07T22:25:14Z,23.28,62.37,12,0,32.72,101.73,0.0,403.0,,,
1864,2023-08-07T22:26:14Z,23.28,62.38,12,0,25.65,101.73,1.0,408.0,,,
1865,2023-08-07T22:27:14Z,23.27,62.44,12,0,23.81,101.72,1.0,413.0,3.0,3.0,3.0
1866,2023-08-07T22:28:14Z,23.27,62.42,12,0,28.54,101.72,0.0,403.0,,,
1867,2023-08-07T22:29:14Z,23.27,62.43,12,0,25.84,101.73,1.0,407.0,,,
1868,2023-08-07T22:30:14Z,23.27,62.45,13,0,28.5,101.72,1.0,407.0,,,
1869,2023-08-07T22:31:14Z,23.25,62.45,12,0,24.61,101.72,1.0,409.0,,,
1870,2023-08-07T22:32:14Z,23.25,62.48,12,0,24.43,101.72,2.0,414.0,10.0,13.0,13.0
1871,2023-08-07T22:33:14Z,23.24,62.57,12,0,25.53,101.72,0.0,405.0,,,
1872,2023-08-07T22:34:14Z,23.28,62.57,12,0,26.06,101.72,6.0,441.0,,,
1873,2023-08-07T22:35:14Z,23.25,62.55,12,0,24.89,101.72,1.0,408.0,,,
1874,2023-08-07T22:36:14Z,23.25,62.6,12,0,25.98,101.71,1.0,413.0,,,
1875,2023-08-07T22:37:14Z,23.2,62.6,12,0,30.42,101.71,1.0,413.0,12.0,13.0,13.0
1876,2023-08-07T22:38:14Z,23.24,62.68,12,0,25.03,101.71,2.0,414.0,,,
1877,2023-08-07T22:39:14Z,23.24,62.61,12,0,35.0,101.71,6.0,442.0,,,
1878,2023-08-07T22:40:14Z,23.25,62.63,12,0,32.49,101.72,6.0,441.0,,,
1879,2023-08-07T22:41:14Z,23.27,62.69,12,0,29.22,101.72,1.0,409.0,,,
1880,2023-08-07T22:42:14Z,23.22,62.66,12,0,25.13,101.71,1.0,409.0,12.0,12.0,12.0
1881,2023-08-07T22:43:14Z,23.27,62.72,12,0,23.54,101.72,7.0,448.0,,,
1882,2023-08-07T22:44:14Z,23.25,62.69,12,0,21.49,101.72,0.0,402.0,,,
1883,2023-08-07T22:45:14Z,23.25,62.68,12,0,24.61,101.72,1.0,407.0,,,
1884,2023-08-07T22:46:14Z,23.22,62.72,12,0,25.09,101.72,0.0,406.0,,,
1885,2023-08-07T22:47:14Z,23.24,62.68,12,0,24.93,101.72,6.0,445.0,9.0,12.0,51.0
1886,2023-08-07T22:48:14Z,23.27,62.73,12,0,20.85,101.72,5.0,439.0,,,
1887,2023-08-07T22:49:14Z,23.25,62.75,12,0,23.05,101.72,0.0,400.0,,,
1888,2023-08-07T22:50:14Z,23.25,62.76,12,0,28.54,101.72,0.0,400.0,,,
1889,2023-08-07T22:51:14Z,23.22,62.72,12,0,29.18,101.72,1.0,408.0,,,
1890,2023-08-07T22:52:14Z,23.24,62.75,12,0,25.35,101.71,7.0,448.0,7.0,7.0,7.0
1891,2023-08-07T22:53:14Z,23.25,62.8,12,0,24.5,101.71,6.0,441.0,,,
1892,2023-08-07T22:54:14Z,23.25,62.77,12,0,25.9,101.71,0.0,400.0,,,
1893,2023-08-07T22:55:14Z,23.24,62.78,12,0,29.41,101.72,0.0,405.0,,,
1894,2023-08-07T22:56:14Z,23.24,62.78,12,0,22.94,101.71,6.0,441.0,,,
1895,2023-08-07T22:57:14Z,23.22,62.8,12,0,27.57,101.71,6.0,444.0,8.0,8.0,8.0
1896,2023-08-07T22:58:14Z,23.24,62.86,12,0,25.29,101.71,6.0,441.0,,,
1897,2023-08-07T22:59:14Z,23.24,62.77,12,0,25.98,101.71,5.0,434.0,,,
1898,2023-08-07T23:00:14Z,23.24,62.77,12,0,26.21,101.71,5.0,439.0,,,
1899,2023-08-07T23:01:14Z,23.24,62.84,12,0,25.65,101.71,5.0,436.0,,,
1900,2023-08-07T23:02:14Z,23.21,62.83,12,0,22.43,101.71,6.0,441.0,5.0,9.0,9.0
1901,2023-08-07T23:03:14Z,23.24,62.85,11,0,22.66,101.72,4.0,432.0,,,
1902,2023-08-07T23:04:14Z,23.24,62.83,12,0,22.89,101.72,4.0,432.0,,,
1903,2023-08-07T23:05:14Z,23.24,62.8,12,0,24.11,101.72,5.0,435.0,,,
1904,2023-08-07T23:06:14Z,23.25,62.84,12,0,27.42,101.72,5.0,435.0,,,
1905,2023-08-07T23:07:14Z,23.22,62.84,11,0,24.58,101.71,0.0,401.0,8.0,9.0,9.0
1906,2023-08-07T23:08:14Z,23.24,62.84,11,0,21.85,101.72,3.0,426.0,,,
1907,2023-08-07T23:09:14Z,23.22,62.88,12,0,28.22,101.72,3.0,425.0,,,
1908,2023-08-07T23:10:14Z,23.24,62.85,11,0,25.53,101.72,3.0,425.0,,,
1909,2023-08-07T23:11:14Z,23.24,62.85,11,0,29.35,101.72,4.0,432.0,,,
1910,2023-08-07T23:12:14Z,23.2,62.81,11,0,25.19,101.72,4.0,432.0,11.0,11.0,11.0
1911,2023-08-07T23:13:14Z,23.22,62.89,11,0,22.89,101.72,3.0,423.0,,,
1912,2023-08-07T23:14:14Z,23.22,62.86,11,0,21.78,101.72,2.0,418.0,,,
1913,2023-08-07T23:15:14Z,23.21,62.86,11,0,23.15,101.72,3.0,422.0,,,
1914,2023-08-07T23:16:14Z,23.21,62.89,11,0,22.89,101.72,3.0,426.0,,,
1915,2023-08-07T23:17:14Z,23.21,62.85,11,0,26.26,101.71,3.0,424.0,0.0,0.0,0.0
1916,2023-08-07T23:18:14Z,23.21,62.87,11,0,25.59,101.72,2.0,415.0,,,
1917,2023-08-07T23:19:14Z,23.21,62.84,11,0,26.97,101.72,2.0,414.0,,,
1918,2023-08-07T23:20:14Z,23.2,62.85,11,0,25.22,101.72,2.0,418.0,,,
1919,2023-08-07T23:21:14Z,23.2,62.85,11,0,22.78,101.71,3.0,422.0,,,
1920,2023-08-07T23:22:14Z,23.18,62.87,11,0,22.66,101.71,2.0,417.0,6.0,6.0,6.0
1921,2023-08-07T23:23:14Z,23.22,62.89,11,0,24.76,101.71,1.0,407.0,,,
1922,2023-08-07T23:24:14Z,23.21,62.88,11,0,24.07,101.71,1.0,407.0,,,
1923,2023-08-07T23:25:14Z,23.2,62.87,11,0,29.62,101.71,1.0,407.0,,,
1924,2023-08-07T23:26:14Z,23.2,62.88,11,0,24.5,101.71,2.0,415.0,,,
1925,2023-08-07T23:27:14Z,23.18,62.89,11,0,25.95,101.71,3.0,420.0,4.0,4.0,4.0
1926,2023-08-07T23:28:14Z,23.2,62.9,11,0,22.83,101.71,2.0,414.0,,,
1927,2023-08-07T23:29:14Z,23.2,62.89,11,0,24.89,101.71,0.0,405.0,,,
1928,2023-08-07T23:30:14Z,23.2,62.92,11,0,25.32,101.72,1.0,407.0,,,
1929,2023-08-07T23:31:14Z,23.18,62.91,11,0,25.0,101.71,1.0,407.0,,,
1930,2023-08-07T23:32:14Z,23.18,62.92,11,0,25.38,101.71,1.0,411.0,3.0,4.0,4.0
1931,2023-08-07T23:33:14Z,23.21,62.93,11,0,25.47,101.71,1.0,407.0,,,
1932,2023-08-07T23:34:14Z,23.18,62.95,11,0,27.42,101.71,0.0,402.0,,,
1933,2023-08-07T23:35:14Z,23.18,62.9,11,0,24.68,101.71,0.0,406.0,,,
1934,2023-08-07T23:36:14Z,23.2,62.94,11,0,26.6,101.71,0.0,406.0,,,
1935,2023-08-07T23:37:14Z,23.17,62.94,11,0,24.54,101.71,1.0,408.0,5.0,6.0,6.0
1936,2023-08-07T23:38:14Z,23.18,62.95,11,0,27.34,101.7,0.0,400.0,,,
1937,2023-08-07T23:39:14Z,23.17,62.94,11,0,26.62,101.71,0.0,400.0,,,
1938,2023-08-07T23:40:14Z,23.18,62.86,11,0,23.68,101.7,0.0,400.0,,,
1939,2023-08-07T23:41:14Z,23.17,62.94,11,0,26.08,101.7,0.0,405.0,,,
1940,2023-08-07T23:42:14Z,23.17,62.95,11,0,23.98,101.7,0.0,405.0,5.0,5.0,5.0
1941,2023-08-07T23:43:14Z,23.17,62.93,11,0,23.81,101.7,0.0,400.0,,,
1942,2023-08-07T23:44:14Z,23.18,62.92,11,0,25.32,101.7,0.0,400.0,,,
1943,2023-08-07T23:45:14Z,23.18,62.91,11,0,23.1,101.7,0.0,403.0,,,
1944,2023-08-07T23:46:14Z,23.18,62.98,11,0,23.81,101.7,1.0,408.0,,,
1945,2023-08-07T23:47:14Z,23.17,62.92,11,0,27.57,101.7,1.0,408.0,6.0,7.0,7.0
1946,2023-08-07T23:48:14Z,23.18,62.98,11,0,28.54,101.71,0.0,400.0,,,
1947,2023-08-07T23:49:14Z,23.17,62.99,11,0,22.05,101.71,0.0,400.0,,,
1948,2023-08-07T23:50:14Z,23.14,62.95,11,0,24.58,101.71,0.0,403.0,,,
1949,2023-08-07T23:51:14Z,23.17,62.98,11,0,26.38,101.71,0.0,403.0,,,
1950,2023-08-07T23:52:14Z,23.16,62.94,11,0,34.35,101.71,1.0,408.0,10.0,19.0,19.0
1951,2023-08-07T23:53:14Z,23.17,62.95,11,0,22.49,101.71,0.0,400.0,,,
1952,2023-08-07T23:54:14Z,23.2,62.94,11,0,29.48,101.7,0.0,400.0,,,
1953,2023-08-07T23:55:14Z,23.17,62.96,10,0,22.66,101.7,0.0,400.0,,,
1954,2023-08-07T23:56:14Z,23.14,62.98,11,0,23.49,101.7,0.0,403.0,,,
1955,2023-08-07T23:57:14Z,23.16,62.94,11,0,28.33,101.7,0.0,403.0,26.0,36.0,39.0
1956,2023-08-07T23:58:14Z,23.16,63.0,10,0,22.99,101.7,0.0,400.0,,,
1957,2023-08-07T23:59:14Z,23.17,62.99,10,0,23.49,101.71,0.0,400.0,,,
1958,2023-08-08T00:00:14Z,23.16,62.96,10,0,22.89,101.69,0.0,400.0,,,
1959,2023-08-08T00:01:14Z,23.14,63.0,11,0,25.59,101.7,0.0,405.0,,,
1960,2023-08-08T00:02:14Z,23.14,62.99,10,0,23.9,101.7,0.0,405.0,9.0,11.0,11.0
1961,2023-08-08T00:03:14Z,23.16,63.02,10,0,21.49,101.7,0.0,400.0,,,
1962,2023-08-08T00:04:14Z,23.12,62.99,11,0,23.98,101.71,0.0,400.0,,,
1963,2023-08-08T00:05:14Z,23.14,62.99,10,0,30.85,101.71,1.0,409.0,,,
1964,2023-08-08T00:06:14Z,23.14,63.02,11,0,26.38,101.71,1.0,409.0,,,
1965,2023-08-08T00:07:14Z,23.11,62.99,11,0,24.39,101.71,1.0,409.0,11.0,16.0,24.0
1966,2023-08-08T00:08:14Z,23.14,63.04,10,0,24.15,101.71,0.0,400.0,,,
1967,2023-08-08T00:09:14Z,23.16,63.01,10,0,25.35,101.71,0.0,405.0,,,
1968,2023-08-08T00:10:14Z,23.12,63.03,10,0,22.55,101.71,0.0,400.0,,,
1969,2023-08-08T00:11:14Z,23.12,62.97,10,0,23.63,101.71,0.0,400.0,,,
1970,2023-08-08T00:12:14Z,23.14,63.02,10,0,36.91,101.71,0.0,405.0,13.0,15.0,15.0
1971,2023-08-08T00:13:14Z,23.12,63.04,10,0,23.05,101.71,0.0,405.0,,,
1972,2023-08-08T00:14:14Z,23.14,63.05,10,0,25.13,101.71,0.0,400.0,,,
1973,2023-08-08T00:15:14Z,23.12,62.99,10,0,25.84,101.71,0.0,402.0,,,
1974,2023-08-08T00:16:14Z,23.11,63.0,10,0,23.68,101.7,0.0,402.0,,,
1975,2023-08-08T00:17:14Z,23.11,63.0,10,0,22.61,101.7,1.0,407.0,5.0,5.0,5.0
1976,2023-08-08T00:18:14Z,23.11,63.09,10,0,23.1,101.7,0.0,400.0,,,
1977,2023-08-08T00:19:14Z,23.1,63.04,10,0,25.65,101.7,0.0,400.0,,,
1978,2023-08-08T00:20:14Z,23.11,63.04,10,0,21.26,101.7,0.0,405.0,,,
1979,2023-08-08T00:21:14Z,23.11,63.03,10,0,23.25,101.7,0.0,405.0,,,
1980,2023-08-08T00:22:14Z,23.1,63.0,10,0,26.14,101.7,0.0,405.0,3.0,3.0,3.0
1981,2023-08-08T00:23:14Z,23.1,63.04,10,0,23.35,101.7,0.0,405.0,,,
1982,2023-08-08T00:24:14Z,23.11,63.01,10,0,26.29,101.69,0.0,400.0,,,
1983,2023-08-08T00:25:14Z,23.08,63.03,10,0,20.67,101.69,0.0,400.0,,,
1984,2023-08-08T00:26:14Z,23.1,63.06,10,0,23.94,101.69,0.0,405.0,,,
1985,2023-08-08T00:27:14Z,23.08,63.04,10,0,24.27,101.69,0.0,405.0,9.0,9.0,9.0
1986,2023-08-08T00:28:14Z,23.1,63.05,10,0,20.19,101.69,0.0,400.0,,,
1987,2023-08-08T00:29:14Z,23.1,63.04,10,0,23.68,101.69,0.0,400.0,,,
1988,2023-08-08T00:30:14Z,23.07,63.01,10,0,22.99,101.69,0.0,403.0,,,
1989,2023-08-08T00:31:14Z,23.08,63.03,10,0,25.82,101.69,0.0,403.0,,,
1990,2023-08-08T00:32:14Z,23.08,63.03,10,0,24.76,101.68,1.0,408.0,3.0,3.0,3.0
1991,2023-08-08T00:33:14Z,23.08,63.03,10,0,23.94,101.68,0.0,400.0,,,
1992,2023-08-08T00:34:14Z,23.07,63.01,10,0,24.46,101.68,0.0,400.0,,,
1993,2023-08-08T00:35:14Z,23.08,63.02,10,0,27.68,101.68,0.0,400.0,,,
1994,2023-08-08T00:36:14Z,23.05,63.02,10,0,22.05,101.68,0.0,403.0,,,
1995,2023-08-08T00:37:14Z,23.07,63.04,10,0,24.19,101.68,0.0,403.0,5.0,7.0,7.0
1996,2023-08-08T00:38:14Z,23.05,63.04,10,0,26.87,101.67,0.0,400.0,,,
1997,2023-08-08T00:39:14Z,23.04,63.03,10,0,24.79,101.67,0.0,400.0,,,
1998,2023-08-08T00:40:14Z,23.05,63.04,10,0,24.76,101.67,0.0,400.0,,,
